annotator_name,post_id,display_num,label,reason,time_spent_sec,timestamp,attribution_source,unsafe_categories
Ines,at://did:plc:rl3nzxml2xpid5l7mjqksvbe/app.bsky.feed.post/3m3mp65e5jc2t,188,Safe,safe,21,2026-05-09T12:54:40.217Z,Text|Image,
Ines,at://did:plc:eiyryfczicuhk7xrjppyqjxv/app.bsky.feed.post/3l24idaoma42q,189,Safe,safe,19,2026-05-09T12:54:58.309Z,Text|Image,
Ines,at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3mibsbr4rkp24,190,Safe,safe,28.5,2026-05-09T12:55:26.072Z,Text|Image,
Ines,at://did:plc:rnpzucpz7emgutyd3lmmoq6i/app.bsky.feed.post/3lsyj33tknc2f,191,Safe,personal story and opinion,42.8,2026-05-09T12:56:08.041Z,Text,
Ines,at://did:plc:eo3narzzwzzuixoxf46vxu5z/app.bsky.feed.post/3lpnzjzdpoc27,192,Unsafe,oral sex,38.2,2026-05-09T12:56:48.413Z,Video|Audio,S1
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3l5ltpubrgq2f,193,Safe,safe,15.1,2026-05-09T12:57:01.877Z,Text|Image,
Ines,at://did:plc:m7ik5o77ffp2lmbx7g5khc6j/app.bsky.feed.post/3m4fcg2envs25,194,Safe,safe,14.7,2026-05-09T12:57:16.269Z,Text,
Ines,at://did:plc:jbvnehrrdqoulco4rf5gxg5r/app.bsky.feed.post/3mif7azbhmz2l,195,Safe,safe,13.2,2026-05-09T12:57:30.745Z,Text|Image,
Ines,at://did:plc:3fb6dj67useycjodtkgmx77p/app.bsky.feed.post/3lpemxnqjps2j,196,Unsafe,partial nudity,44.1,2026-05-09T12:58:14.206Z,Image,S5
Ines,at://did:plc:7bogtk4tw4z2zqi5ddcadgvl/app.bsky.feed.post/3lmevbgecapj2,197,Unsafe,sex  acts,33.9,2026-05-09T12:58:48.208Z,Image,"S1,S2"
Ines,at://did:plc:huktvfzzq3yubwghftg2kfbn/app.bsky.feed.post/3lq33gikf7c2p,198,Safe,russian army dropping bombs but no casualties are shown to be graphic,100.6,2026-05-09T13:00:31.049Z,Text|Video|Audio,
Ines,at://did:plc:bsmui5kjm4cikx7al6cp7jq6/app.bsky.feed.post/3lpoiabq4is2y,199,Safe,safe,46,2026-05-09T13:01:15.512Z,Text,
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3m5lofkkpot25,200,Safe,safe,14.4,2026-05-09T13:01:30.041Z,Text|Image,
Ines,at://did:plc:2nuwnzw77ehgw6sdfqpr24ui/app.bsky.feed.post/3lsttafy2uc2e,201,Safe,safe,17.7,2026-05-09T13:01:49.997Z,Text,
Ines,at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3m2hznagn6e2y,202,Safe,detained ppl but no sign of violence,36.6,2026-05-09T13:02:29.766Z,Text|Image,
Ines,at://did:plc:k5nskatzhyxersjilvtnz4lh/app.bsky.feed.post/3lknxocc2ks2h,203,Safe,safe,21.9,2026-05-09T13:02:46.953Z,Text|Image,
Ines,at://did:plc:uczsyisk7dmnrye2id4vhdd7/app.bsky.feed.post/3lt7b2n5iqd2u,204,Unsafe,insult directed at a specific person,29.7,2026-05-09T13:03:18.126Z,Text,S8
Ines,at://did:plc:23alw6nzpf5a4kboscjr56xf/app.bsky.feed.post/3lwv64crrmc24,205,Safe,love story,66.2,2026-05-09T13:04:22.519Z,Text,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3mcrgz6xqfo2n,206,Safe,safe,11.1,2026-05-09T13:04:33.250Z,Text|Image,
Ines,at://did:plc:k3uv42fpyhh32vd3j2y7cs7d/app.bsky.feed.post/3lxh5s77stc25,207,Unsafe,rude towards a specific person,26,2026-05-09T13:05:01.648Z,Text,S8
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3liweiczkyk2a,208,Safe,safe,16.3,2026-05-09T13:05:16.000Z,Text|Image,
Ines,at://did:plc:mgynpdjbpkx6a4bdt7g46pxb/app.bsky.feed.post/3lm5cie2ihc23,209,Safe,opinion,15.2,2026-05-09T13:05:30.971Z,Text,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3loptbovrlc2y,210,Safe,safe,27.8,2026-05-09T13:05:58.777Z,Text|Image,
Ines,at://did:plc:dyyubhrnbxkt47d3v6qda2jk/app.bsky.feed.post/3lwt745xlwk2l,211,Safe,safe,13,2026-05-09T13:06:18.876Z,Text,
Ines,at://did:plc:k3g6wuruuubswxm54eixneew/app.bsky.feed.post/3lvqpju6qts2t,212,Safe,safe,30.3,2026-05-09T13:06:40.225Z,Text,
Ines,at://did:plc:24vdmhn7s5isus47tf36fjk7/app.bsky.feed.post/3m4a2ndxbtc2z,213,Unsafe,"bloody injury , scene from movie",25.2,2026-05-09T13:07:07.240Z,Image,S7
Ines,at://did:plc:4jbqvlbjp6yjumizazsf2fvs/app.bsky.feed.post/3lzdqrqgpgs2i,214,Safe,safe,10.3,2026-05-09T13:07:17.584Z,Text,
Ines,at://did:plc:7ia5gyyqv2will5wxhrdey5h/app.bsky.feed.post/3lvkfimhlg32e,215,Safe,safe,11.7,2026-05-09T13:07:27.311Z,Text,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3m35toqfktg2t,216,Safe,safe,16.1,2026-05-09T13:07:46.612Z,Text|Image,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3m3afadaojc27,217,Safe,safe,13.9,2026-05-09T13:08:00.832Z,Text|Image,
Ines,at://did:plc:u7ffgmu5yvsqbhws4xuw4sr3/app.bsky.feed.post/3maysrzbpicf2,218,Unsafe,sexually suggestive anime,35.4,2026-05-09T13:08:34.386Z,Image,S3
Ines,at://did:plc:vv7qbdtwj6nqxptsnvlmtqox/app.bsky.feed.post/3luzif5augk2x,219,Unsafe,hate against politicial group (u should die),68.9,2026-05-09T13:09:44.037Z,Text,S6
Ines,at://did:plc:gbsyu4upaze2bsig4e3u45kz/app.bsky.feed.post/3midr5jl4ep2y,220,Safe,safe,17.9,2026-05-09T13:09:59.518Z,Text|Image,
Ines,at://did:plc:cvd6mrecbpu6o2qehgnmkbya/app.bsky.feed.post/3lrfc73aac222,221,Safe,its not hate but an argument,53.7,2026-05-09T13:10:53.739Z,Text,
Ines,at://did:plc:35phuw4pftb5qtf5gmzlzam5/app.bsky.feed.post/3m672b5jgw22o,222,Safe,safe,10.3,2026-05-09T13:11:04.977Z,Text,
Ines,at://did:plc:cscynojevuixxuxwaavffifn/app.bsky.feed.post/3lm54uybjcc2x,223,Safe,safe,13.4,2026-05-09T13:11:17.734Z,Text,
Ines,at://did:plc:wlxnqynhefnkv326odp5gckt/app.bsky.feed.post/3lhgu2wow6k2b,224,Unsafe,the use of retard toward a person,38.9,2026-05-09T13:11:56.876Z,Text,S8
Ines,at://did:plc:wp4yz5mcknzc4yf2oy3dcdze/app.bsky.feed.post/3ln5q7ytais2y,225,Unsafe,sexual act,53,2026-05-09T13:12:49.627Z,Text|Video|Audio,"S1,S2,S5"
Ines,at://did:plc:po3bwbxl2ngbhbsdugpo6zgu/app.bsky.feed.post/3lrrfgchirc24,226,Unsafe,wish of death on ppl,41.5,2026-05-09T13:13:32.161Z,Text,S8
Ines,at://did:plc:wqhbdx55f4vv7bnpps5pur4c/app.bsky.feed.post/3llzcfqexbk2l,227,Safe,safe,10.3,2026-05-09T13:13:41.058Z,Text,
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3m7bwimvx2s2x,228,Safe,safe,12.4,2026-05-09T13:13:54.138Z,Text|Image,
Ines,at://did:plc:eiyryfczicuhk7xrjppyqjxv/app.bsky.feed.post/3ltfziy42fs2c,229,Safe,safe,21.7,2026-05-09T13:14:15.768Z,Text|Image,
Ines,at://did:plc:d7yfklssnkod7l3pqvgvpxsz/app.bsky.feed.post/3li3qqusbss2j,230,Unsafe,derogatory slurs against  diffrent  ethnicities ( descripination),105.6,2026-05-09T13:16:00.336Z,Text,S6
Ines,at://did:plc:kw4zhiaxpyyuhdc3nvcp5auo/app.bsky.feed.post/3lwqjtaamrk26,231,Unsafe,sexualized wolf drawing,21.6,2026-05-09T13:16:24.064Z,Text|Image,S3
Ines,at://did:plc:k255ogzkudkqa2oe3rkvodwr/app.bsky.feed.post/3lolkneelas2n,232,Unsafe,sexisim,45.6,2026-05-09T13:17:07.270Z,Text,S6
Ines,at://did:plc:fhp5o6eci5x2bjpxztsbdxl2/app.bsky.feed.post/3lno5m4nbyc2y,233,Safe,safe,12.5,2026-05-09T13:17:22.050Z,Text,
Ines,at://did:plc:3abngzmgrntk35hlah5gjzs5/app.bsky.feed.post/3lhw7u4ypss2l,234,Safe,safe,9.5,2026-05-09T13:17:30.653Z,Text,
Ines,at://did:plc:acvgb4lu6dswd3ew7m7vl5de/app.bsky.feed.post/3lo7njrxhwc2c,235,Safe,safe,18.2,2026-05-09T13:17:48.523Z,Text,
Ines,at://did:plc:3ori47h6ct6hi3b6oahn73lj/app.bsky.feed.post/3lvqxjkaiff23,236,Safe,safe,13.8,2026-05-09T13:18:02.044Z,Text|Image,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3mbw7c7bd2r2v,237,Safe,safe,12.4,2026-05-09T13:18:14.400Z,Text|Image,
Ines,at://did:plc:su7zhhk3s3qjihjcvjpw2nr2/app.bsky.feed.post/3lnjxf5yztc2j,238,Safe,safe,15.8,2026-05-09T13:18:29.935Z,Text,
Ines,at://did:plc:xc32dedgv3ceunwz2nrseso4/app.bsky.feed.post/3lyec7wlws7f2,239,Safe,safe,8.9,2026-05-09T13:18:38.750Z,Text,
Ines,at://did:plc:j2tpenrokuwkluuk73ihmmib/app.bsky.feed.post/3mamwjocsec27,240,Safe,safe,22.3,2026-05-09T13:19:00.813Z,Text,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3lzxnzxrzo32u,241,Safe,safe,22,2026-05-09T13:19:22.734Z,Text|Image,
Ines,at://did:plc:iyyp3omhy2xl2nfvvgwtjsur/app.bsky.feed.post/3lteumf4pm22x,242,Safe,safe,14.5,2026-05-09T13:19:37.851Z,Text,
Ines,at://did:plc:s35sdwdjgri65mx5pfiwuvab/app.bsky.feed.post/3lraazhuf5s2l,243,Safe,safe,10.6,2026-05-09T13:19:48.753Z,Text,
Ines,at://did:plc:dnpltbawljqsh4ejfamhehjp/app.bsky.feed.post/3lsecl6gyrk2i,244,Unsafe,crude language against a person,23,2026-05-09T13:20:11.312Z,Text,S8
Ines,at://did:plc:gads62x5asga5so26rusfbho/app.bsky.feed.post/3lnbt7vsrnc27,245,Safe,safe,11.1,2026-05-09T13:20:22.666Z,Text,
Ines,at://did:plc:u6mkbcgviwlbhuwqirmhcgu3/app.bsky.feed.post/3mkismdlpoz2i,246,Safe,safe,23.3,2026-05-09T13:20:45.721Z,Text|Image,
Ines,at://did:plc:clvryfg3rblweihdxtk7tvge/app.bsky.feed.post/3m4ws23dd422g,247,Safe,safe,18.4,2026-05-09T13:21:03.534Z,Text,
Ines,at://did:plc:kiopixvqglbzrhwghloh3uco/app.bsky.feed.post/3ment3vu7yk26,248,Safe,safe,13.8,2026-05-09T13:21:17.914Z,Text,
Ines,at://did:plc:a6iupdaf2bztxmbbxstpibgl/app.bsky.feed.post/3lwnif2z3gc27,249,Safe,duck off here is just an expression of anger,42.2,2026-05-09T13:22:00.054Z,Text,
Ines,at://did:plc:mwvar6xls5xenn27olcdupz2/app.bsky.feed.post/3lmfbtzwe3k2p,250,Unsafe,promoting violence,25.4,2026-05-09T13:22:25.717Z,Text|Image,S9
Ines,at://did:plc:7x7wbsbi3txkvs5owwtvahcb/app.bsky.feed.post/3ln4jeyx7gk2d,251,Unsafe,bloody injury face,26.2,2026-05-09T13:22:52.192Z,Image,S7
Ines,at://did:plc:mgwrki6irihfcatu2v347soc/app.bsky.feed.post/3lonybacrts2q,252,Safe,safe,17.6,2026-05-09T13:23:11.113Z,Text,
Ines,at://did:plc:bgzuwjhud2kbnx3lako6am7c/app.bsky.feed.post/3m4yaiey2zs2e,253,Safe,the man is wearing a diaper but no nudityor anything sexual,35.4,2026-05-09T13:23:44.290Z,Text|Image,
Ines,at://did:plc:wfd46q27h4fdo4ecjcqfq5nk/app.bsky.feed.post/3lnyz3we7l22s,254,Safe,safe,230.2,2026-05-09T13:27:38.250Z,Text,
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lh32invols2x,255,Safe,safe,16.6,2026-05-09T13:27:54.553Z,Text,
Ines,at://did:plc:ddcsvntnszzm3g2fzei6bdoo/app.bsky.feed.post/3lxruonh67k2t,256,Safe,for me it doesnt reach the threshold of rude,54.5,2026-05-09T13:28:45.573Z,Text,
Ines,at://did:plc:jnpyiam27bhoju2lyw7uzjew/app.bsky.feed.post/3lkn2yhflkc23,257,Safe,personally i see this a harmless meme,272.9,2026-05-09T13:33:20.675Z,Text|Image,
Ines,at://did:plc:6ztnz6smwm7yzvq7ihss25vt/app.bsky.feed.post/3mafarqa6hs2m,258,Unsafe,self cutting,21.4,2026-05-09T13:33:41.178Z,Image,S4
Ines,at://did:plc:km3oajcfs7noprnjm4bkefkj/app.bsky.feed.post/3ltam5gbqpc2n,259,Safe,safe,17.7,2026-05-09T13:33:58.309Z,Text,
Ines,at://did:plc:3bybp6nqszlhuan2ch2cmv66/app.bsky.feed.post/3lpzbgosdgs2d,260,Safe,safe,15.2,2026-05-09T13:34:13.949Z,Text,
Ines,at://did:plc:palmenl7nfu47vplsiiek6ze/app.bsky.feed.post/3lo4road5xk2a,261,Safe,safe,23.6,2026-05-09T13:34:37.110Z,Text,
Ines,at://did:plc:gqgajtnev42niysaztu33lwq/app.bsky.feed.post/3llbxn3fd5s2h,262,Safe,meme,21.7,2026-05-09T13:34:58.188Z,Text|Image,
Ines,at://did:plc:tspgmf4dkiaxlq4eeqwq57a4/app.bsky.feed.post/3m62uljddee2f,263,Safe,safe,44.3,2026-05-09T13:35:43.163Z,Text|Image,
Ines,at://did:plc:bcba6xphclxojrhjptjskslz/app.bsky.feed.post/3lripftibus23,264,Safe,fanfic slang,58.1,2026-05-09T13:36:41.225Z,Text,
Ines,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3ln5ks3sffi22,265,Safe,underwera brand promotion,24.7,2026-05-09T13:37:07.360Z,Text|Image,
Ines,at://did:plc:aamoj7wiusgk5vs5snye6sc6/app.bsky.feed.post/3lqyfgvdqvk2k,266,Safe,girls fighting but nothing very violent,46.5,2026-05-09T13:37:53.820Z,Text|Video|Audio,
Ines,at://did:plc:2i2ayysyi5ejqdzon2a6rais/app.bsky.feed.post/3ljnhd2tbc52v,267,Safe,safe,30.9,2026-05-09T13:41:35.849Z,Text|Video|Audio,
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3krwecmnmvm2n,268,Safe,safe,22.6,2026-05-09T13:41:57.378Z,Text|Image,
Ines,at://did:plc:akkzm62zogz3r3y7hbdrdj52/app.bsky.feed.post/3m32on2yjdb22,269,Safe,empty,18.3,2026-05-09T13:42:15.260Z,Text,
Ines,at://did:plc:ulo32yjgf2qdlth5ekp5gnuw/app.bsky.feed.post/3m7xire7sac2s,270,Safe,safe,16.7,2026-05-09T13:42:32.998Z,Text,
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3lkeleieomc2s,271,Safe,safe,35.4,2026-05-09T13:43:08.283Z,Text|Image,
Ines,at://did:plc:xg2mf22pvezmqkdmkdzd4e37/app.bsky.feed.post/3lhyqlui3vk2u,272,Unsafe,sexually suggestive drawings,37.5,2026-05-09T13:43:46.731Z,Image,S3
Ines,at://did:plc:vqgovau5gkirnk3ss5qwjdmz/app.bsky.feed.post/3m7vjjksfya2y,273,Safe,safe,14,2026-05-09T13:43:58.342Z,Text|Image,
Ines,at://did:plc:32ljr4v3v7csgcev7jnfqqzj/app.bsky.feed.post/3m7yvehj2wc25,274,Safe,safe,19,2026-05-09T13:44:17.590Z,Text,
Ines,at://did:plc:2kao5ibvhuzljiubbqar3rae/app.bsky.feed.post/3lyeyggfaka2r,275,Safe,safe,17.1,2026-05-09T13:44:37.145Z,Text|Image,
Ines,at://did:plc:w46npoj52lkzl6rnuz3bonwa/app.bsky.feed.post/3lwyzqyypmk2a,276,Unsafe,full nude women with blood but not clear from what or just photography,74.1,2026-05-09T13:45:48.440Z,Image,"S5,S7"
Ines,at://did:plc:3ori47h6ct6hi3b6oahn73lj/app.bsky.feed.post/3lnsu2xje3x2y,277,Safe,safe,29.5,2026-05-09T13:46:18.564Z,Text|Image,
Ines,at://did:plc:44doidqljpl3hgajyl6x5q7f/app.bsky.feed.post/3lputtwavmc2c,278,Unsafe,animated sexual acts,35.8,2026-05-09T13:46:54.789Z,Image,S3
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3maieg3ners2d,279,Safe,safe,13.9,2026-05-09T13:47:08.923Z,Text|Image,
Ines,at://did:plc:7yo3jg33mnab5wjscal43xsn/app.bsky.feed.post/3llqtgzxqjs27,280,Safe,"he is not calling anyone retard , and radcal lefries is not an insult",64.8,2026-05-09T13:48:12.741Z,Text,
Ines,at://did:plc:jbvnehrrdqoulco4rf5gxg5r/app.bsky.feed.post/3lxffxkd4wk2a,281,Safe,safe,15.5,2026-05-09T13:48:28.096Z,Text|Image,
Ines,at://did:plc:q3qyanyr33xrcdyu2q6a3alt/app.bsky.feed.post/3lw2vvintek2z,282,Unsafe,promotion of violence,21.3,2026-05-09T13:48:50.870Z,Text,S9
Ines,at://did:plc:ffccycfh6c6pmxwkhvq5clkv/app.bsky.feed.post/3lydtajeit42a,283,Safe,building collapsing no casualties shown,29.2,2026-05-09T13:49:20.168Z,Text|Image,
Ines,at://did:plc:5i63kapeccend4yynsylidqt/app.bsky.feed.post/3ksemkyqbpn2r,284,Safe,safe,15.5,2026-05-09T13:49:35.820Z,Text|Image,
Ines,at://did:plc:2tpdeedzn5fexe2dvi66olln/app.bsky.feed.post/3m5byo3jpu22f,285,Unsafe,animated sex sacts,24.8,2026-05-09T13:49:59.049Z,Image,S3
Ines,at://did:plc:juc3lncn34bnvcykgc4kcaxs/app.bsky.feed.post/3ltjnpj3rnk2x,286,Safe,safe,19.5,2026-05-09T13:50:20.235Z,Text,
Ines,at://did:plc:2ilbucjdilyycuqlktonvwp6/app.bsky.feed.post/3lnqowcj4o22t,287,Unsafe,callinf someone specific retarded,23.6,2026-05-09T13:50:43.599Z,Text,S8
Ines,at://did:plc:ffccycfh6c6pmxwkhvq5clkv/app.bsky.feed.post/3mey5mhmwpc2s,288,Safe,safe,18.6,2026-05-09T13:51:00.292Z,Text|Image,
Ines,at://did:plc:rqdn4ouc6yp2hf7kiy7hcepz/app.bsky.feed.post/3luzzl7je5s23,289,Unsafe,animated sexual,27.8,2026-05-09T13:51:30.104Z,Image,S3
Ines,at://did:plc:k4jt6heuiamymgi46yeuxtpt/app.bsky.feed.post/3m2x3czmtao25,290,Safe,safe,43.2,2026-05-09T13:52:12.994Z,Text|Image,
Ines,at://did:plc:sl4vxo4j77lku26ymo4yubyg/app.bsky.feed.post/3maixhcizyk2o,291,Unsafe,dr&winf of breastes,32.4,2026-05-09T13:52:43.649Z,Image,S3
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3lpw6fojn4s2t,292,Safe,safe,27.2,2026-05-09T13:53:11.692Z,Text,
Ines,at://did:plc:wpsq6odckdmcc4bovknviniy/app.bsky.feed.post/3m7puooro422b,293,Safe,safe,20.9,2026-05-09T13:53:33.576Z,Text,
Ines,at://did:plc:ipc3pthqn6544fivrac3ws7e/app.bsky.feed.post/3ma27txbkfc2l,294,Safe,meme,13.1,2026-05-09T13:53:45.172Z,Text|Image,
Ines,at://did:plc:oz2clfkj6kqr2c5wur3f7f6n/app.bsky.feed.post/3madzi6dt5e2i,295,Unsafe,"people being hung,  and faces being like zombies",37,2026-05-09T13:54:22.615Z,Image,S7
Ines,at://did:plc:vsyj5jtayxcq5dw5mtja4xtb/app.bsky.feed.post/3mbnte3osl22e,296,Safe,safe,23,2026-05-09T13:54:45.363Z,Text,
Ines,at://did:plc:wh2e2wvuojy372wmxz253v54/app.bsky.feed.post/3lyd4cbcmx22x,297,Safe,safe,15.4,2026-05-09T13:55:02.290Z,Text|Image,
Ines,at://did:plc:2rh3fadg6xhwog4hl5ycb3i5/app.bsky.feed.post/3lxtpgzp3322w,298,Unsafe,self cutting,19.1,2026-05-09T13:55:21.107Z,Image,S4
Ines,at://did:plc:pyktxvdpwqnbjfjowwkw3ovm/app.bsky.feed.post/3luu55h7kzk2r,299,Safe,safe,32.6,2026-05-09T13:55:51.987Z,Text,
Ines,at://did:plc:cvndvt4envwcxwdujptmvwxs/app.bsky.feed.post/3lybmb6o6rs2s,300,Safe,safe,16.9,2026-05-09T13:56:09.351Z,Text,
Ines,at://did:plc:mgtj5etlaau37utgrds2kx7i/app.bsky.feed.post/3lzi4j7zc2k2m,301,Safe,safe,16.8,2026-05-09T13:56:29.560Z,Text,
Ines,at://did:plc:dzezcmpb3fhcpns4n4xm4ur5/app.bsky.feed.post/3m2u3rbagy42g,302,Safe,safe,22.1,2026-05-09T13:56:49.922Z,Text|Image,
Ines,at://did:plc:xkhi5vpy7gcfwhwju5qmhee3/app.bsky.feed.post/3m5tlizwads2n,303,Safe,safe,15.3,2026-05-09T13:57:03.106Z,Text,
Ines,at://did:plc:y6awluebrkceuwsed34ljtut/app.bsky.feed.post/3lriidkxae72y,304,Safe,safe,15.1,2026-05-09T13:57:21.481Z,Text,
Ines,at://did:plc:dnr6l2st7eci72c2aox6wkos/app.bsky.feed.post/3m3wodgmeyk2d,305,Safe,safe,22.8,2026-05-09T13:57:42.898Z,Text,
Ines,at://did:plc:tqmlgyjsdg4sjm2aqyj4a5ub/app.bsky.feed.post/3lyvwgdoso227,306,Safe,safe,11.5,2026-05-09T13:57:53.338Z,Text,
Ines,at://did:plc:yd7r45zwfd4e7g6lpap26hfe/app.bsky.feed.post/3m3m3bh5i2s2o,307,Safe,game interactions,39.5,2026-05-09T13:58:33.190Z,Text|Image,
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3mht7hdtltk2b,308,Safe,safe,42.4,2026-05-09T13:59:19.670Z,Text|Image,
Ines,at://did:plc:opylyh3tinjctgm3nb3fs2w3/app.bsky.feed.post/3lly3bgo6eh22,309,Unsafe,sexually suggestive animation,31.2,2026-05-09T13:59:49.226Z,Image,S3
Ines,at://did:plc:xsa7pqi5mnso4y7fswsl5yai/app.bsky.feed.post/3lwp4hrsrcs2w,310,Safe,moron is not rude,54.8,2026-05-09T14:00:42.406Z,Text,
Ines,at://did:plc:uu643a2dx4y5kisvor2iqxzh/app.bsky.feed.post/3lu7mtirfmk2i,311,Safe,safe,25.1,2026-05-09T14:01:07.450Z,Text,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3lfazmbif3z27,312,Safe,safe,16.3,2026-05-09T14:01:25.545Z,Text|Image,
Ines,at://did:plc:w5nopjifa4o4zoltlvszqjlm/app.bsky.feed.post/3l5jgzkn6gb23,313,Safe,safe,31,2026-05-09T14:01:56.310Z,Text|Image,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3lmyyia44u224,314,Safe,safe,16.4,2026-05-09T14:02:10.520Z,Text|Image,
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3l6sdv3de5u2j,315,Safe,safe,14.2,2026-05-09T14:02:24.011Z,Text|Image,
Ines,at://did:plc:b4nxdtkio2vqjfoy24fp36lc/app.bsky.feed.post/3lxgq3apd5h2l,316,Safe,safe,12.7,2026-05-09T14:02:40.231Z,Text|Image,
Ines,at://did:plc:6aqpawx7s7npelfruizmyi2q/app.bsky.feed.post/3m5k4ro7to227,317,Unsafe,sexually suggestive,70.5,2026-05-09T14:03:46.417Z,Image,S2
Ines,at://did:plc:rthtt4f2tucte7erjdxgjcmr/app.bsky.feed.post/3klkvnsv5wl2g,318,Safe,safe,29.4,2026-05-09T14:04:18.311Z,Text,
Ines,at://did:plc:e5i4zbdaplu5hhjwh6rkaip6/app.bsky.feed.post/3mbbkousvk22n,319,Unsafe,nudity with  explicit depictions of sexual acts,48.5,2026-05-09T14:05:09.395Z,Image,S1
Ines,at://did:plc:odmrcooyzoudyuk55j42el4e/app.bsky.feed.post/3m5vl657ycd2q,320,Safe,safe,47.3,2026-05-09T14:05:55.287Z,Text,
Ines,at://did:plc:te6fqgljnqilmptonx54lxoi/app.bsky.feed.post/3lohgetui2k26,321,Safe,safe,19.8,2026-05-09T14:06:15.392Z,Text|Image,
Ines,at://did:plc:ptfbznqkrznrdytqwufilcrb/app.bsky.feed.post/3lyj3ikttl22p,322,Safe,retard here is not a direct insult,46.7,2026-05-09T14:07:00.537Z,Text,
Ines,at://did:plc:utuzcvgenlbaklvz2zd32n5x/app.bsky.feed.post/3lsuffoieqc2l,323,Unsafe,nude pose,23.2,2026-05-09T14:07:23.305Z,Image,S5
Ines,at://did:plc:w4ucjwwafy63tyvfhdg3kz7j/app.bsky.feed.post/3lt5dttudfq2u,324,Safe,safe,18.8,2026-05-09T14:07:40.582Z,Text,
Ines,at://did:plc:n6ntylxdpoo74zfscij4zpwr/app.bsky.feed.post/3m4tnjwgxis2c,325,Safe,safe,20.3,2026-05-09T14:08:02.358Z,Text|Image,
Ines,at://did:plc:yo6akflyg477izordfem5lcm/app.bsky.feed.post/3ls4heaehgc2s,326,Safe,safe,15.2,2026-05-09T14:08:17.597Z,Text|Image,
Ines,at://did:plc:u6mkbcgviwlbhuwqirmhcgu3/app.bsky.feed.post/3lt4y4p4y7p2s,327,Safe,safe,30.8,2026-05-09T14:08:49.985Z,Text|Image,
Ines,at://did:plc:aupbnl6howyquklzdv2jy4l7/app.bsky.feed.post/3mah63gllus26,328,Safe,calling the govermet racist is not rude,61.8,2026-05-09T14:09:49.931Z,Text,
Ines,at://did:plc:pl3pslrrj662ltkd3w2q4ndv/app.bsky.feed.post/3lvrlvf5gyh22,329,Safe,safe,13.4,2026-05-09T14:10:05.091Z,Text|Image,
Ines,at://did:plc:mgwrki6irihfcatu2v347soc/app.bsky.feed.post/3mfpibdi6l22r,330,Safe,safe,24.2,2026-05-09T14:10:27.759Z,Text|Image,
Ines,at://did:plc:qqxqxgdu5z3he2piqfbfaku4/app.bsky.feed.post/3kswp2xg7x72t,331,Safe,safe,17.3,2026-05-09T14:10:45.331Z,Text|Image,
Ines,at://did:plc:vfovlo6taeioqfobxawns62c/app.bsky.feed.post/3m236ksnpwc2u,332,Safe,safe,21.1,2026-05-09T14:11:06.271Z,Text,
Ines,at://did:plc:ccdrrkx5nnhq3lg4vhq7r44k/app.bsky.feed.post/3m32gbiqu622a,333,Unsafe,kinda rude,76.9,2026-05-09T14:12:23.040Z,Image,S8
Ines,at://did:plc:tvshpiyviycbbyqan2t3axub/app.bsky.feed.post/3lmzxz2ksq22k,334,Safe,safe,15.8,2026-05-09T14:12:37.376Z,Text,
Ines,at://did:plc:dgrhzqaxf2zqdxt7v722hdrx/app.bsky.feed.post/3m5mbdwrxzm2u,335,Safe,safe,17.6,2026-05-09T14:12:56.397Z,Text|Image,
