video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7345205332383108394,"The video covers the political and humanitarian crisis in Haiti, where gangs have overrun the capital, and the government is collapsing. U.S. Marines are deployed to aid the U.S. embassy staff. Human rights advocates accuse fleeing police officers of colluding with gangs. The U.N. Security Council urges Haiti's gangs to cease actions, and the U.S. is meeting with Caribbean nations for an emergency discussion. The situation is described as a catastrophic humanitarian crisis.","News, Politics",Naturalistic,"Marines, Haiti, U.S. Embassy, Security Forces, gangs, crisis, emergency meeting, Jamaica, Caribbean, UN Security Council, humanitarian, police officers, Haiti's Prime Minister, transitional government, elections, Kenya, police officers deployment, aid, violence, unrest, protests, conflict.",,Neutral,None,Negative,Negative,No,NA,NA,NA,No,No,No,No
7315533802409839914,,,,,,,,,,,,,,,,,
7386720277557742880,"A female gymnast in a blue leotard performs a routine on the uneven bars in an indoor gymnasium. She begins by stepping onto an orange platform with a spring device, then jumping to grab the higher bar with a one-handed grip. She performs a series of swings, balances, and flips, demonstrating her strength and agility. The routine includes handstands, swings, and dismounts. The audience watches as she successfully completes her routine, raising her arms in recognition, and is embraced by another person in a matching leotard. The focus is on her precision and athleticism throughout the performance.",Sports,Bright,"gymnastics, uneven bars, routine, competition, athleticism",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7355525427160452385,"The video captures a lively concert scene featuring a central performer dressed in a black outfit and hat, confidently singing into a microphone. The background showcases a vibrant stage illuminated by multiple spotlights, creating a dynamic and engaging atmosphere. Throughout the video, the woman occasionally interacts with the enthusiastic audience, which is filled with concert-goers capturing the moment on their phones. The text 'When Beyonce points at you in the crowd' suggests a scenario where the performer addresses a specific individual in the audience. The overall tone is energetic, and the audience's excitement is palpable. The performer exudes confidence and charisma, contributing to a vibrant and engaging concert experience.","Music, Singing, & Dancing",Colorful,"concert, performer, audience, spotlights, stage, singer, engagement, charisma, excitement, Beyonce, crowd",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7368383778034601249,"A humorous video where a computer desktop with too many icons is shown. The text overlay suggests that a friend asked what someone made; the response is humorously exaggerated with 'Firework'. The scene humorously portrays an overwhelming amount of digital clutter on the computer screen, reflecting the common joke about managing digital icons.",Entertainment & Shows,Aesthetically Pleasing,"computer, desktop, icons, too many, friend's question, humorous, Firework",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7362203819721166123,"The video shows children in Gaza sending a message of support to US student protesters at various universities such as Yale, Harvard, and Columbia. It begins with text saying 'Gaza children send message to US student protesters' and concludes with messages of thanks and affection from the children. The setting varies between Gaza and different US college campuses with tents and signs with messages displayed.","News, Politics, People & Blogs","Colorful, Naturalistic","Gaza, US student protesters, Yale University, Harvard University, Columbia University, Reach Education Fund",,Neutral,None,Positive,"Joy, Cheerful",No,NA,NA,NA,No,No,No,No
7346042702347406638,,,,,,,,,,,,,,,,,
7389277272009690401,"The video shows a boat, specifically the 'BF Hurricane,' bringing in a group of migrants. It appears to be a news segment, likely covering a border security or migration-related event. A Border Force vessel arrived in Dover after picking up migrants from a small boat in the English Channel. The boat is named 'BF Hurricane' and is docked at a port. Various government-related vehicles, such as a truck and a bus, are present. Text overlays in the video mention political figures like the new home secretary and the prime minister's office, indicating a political context. The tone is serious, focusing on the migration crisis and related concerns.",News,Naturalistic,"migrants, border, boat, BF Hurricane, Dover, Channel, government officials, news",,Neutral,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7350964297381498154,"The video shows a group of people rummaging through the trash bins of Diddy's house after the raid. They are searching for items of interest left behind by Diddy, including boxes and a decorated cake. The video has a humorous and curious tone, and the individuals seem excited about finding items from the investigation.",Entertainment & Shows,Colorful,"Diddy, trash bins, raid, investigation, cake, pizza, trash, house, excitement, curiosity",Unknown,Neutral,None,Neutral,Sarcastic,No,NA,NA,NA,No,No,No,No
7398943500328242463,,,,,,,,,,,,,,,,,
7386453398792441131,"The video features a person discussing and reviewing the 'Longing' eyeshadow palette by Blend Bunny Cosmetics. They narrate a personal story about being recognized by the creator, Maggie, which led to friendships. The person shares an anecdote about a lost package delivered before their wedding. They express excitement about the new palette and the friendships formed due to their love for beauty products.",Beauty Care,Aesthetically Pleasing,"Blend Bunny Cosmetics, Longing palette, Maggie, beauty products, eyeshadows, personal story, friendships, wedding, package",,Neutral,None,Positive,Joy,No,NA,NA,NA,No,No,No,No
7337416931965685034,"The video explores the environmental impact of Amazon's data centers in Oregon, highlighting concerns over increased carbon emissions and limited renewable energy capabilities. Mike Rogoway, a business reporter from The Oregonian, explains the situation and discusses the implications for Oregon's energy future. The video promotes further reading on the subject through the Oregonian's website. The tone of the report is serious and concerned about climate change.",News,Naturalistic,"['Oregon', 'amazon', 'data centers', 'carbon emissions', 'renewable energy', 'electric cooperative', 'electricity']",,Center,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7405044080729787678,"The video shows a woman, identified as Michigan State Senator Mallory McMorrow, addressing a large audience at a convention stage with a backdrop of red, white, and blue stars. She speaks confidently about bringing out a large copy of 'Project 2025', which is presumably a significant document or policy proposal. She mentions that the upcoming nights will include information from this document and discusses it being a Republican blueprint for the second term of President Trump. The video suggests a focus on political commentary and policy analysis, particularly related to the Republican party and government plans. The audio transcript and on-screen text further emphasize her speaking points, indicating her engagement with an audience to discuss political matters.","News, Politics",Colorful,"DCN, giant copy, Project 2025, Michingan, McMorrow, republican, blueprint, Trump, read",,Right,None,Negative,Enthusiastic,No,NA,NA,NA,No,No,No,No
